Time (UTCG),azimuth_1,elevation_1,range_1,azimuth_2,elevation_2,range_2,azimuth_3,elevation_3,range_3
16 Mar 2024 09:32:00.000,273.010,21.804,1250.652921,289.511,12.861,1661.002622,29.785,21.941,1243.514479
07 Mar 2024 15:07:00.000,81.577,14.331,1580.392310,79.583,7.829,1999.997065,308.228,13.544,1621.506685
13 Mar 2024 13:00:00.000,290.042,7.899,1999.999926,323.820,18.800,1365.844768,309.481,21.848,1246.313775
23 Mar 2024 05:52:00.000,60.027,74.461,581.350864,87.256,7.811,1999.981895,218.675,12.104,1695.171260
01 Mar 2024 17:06:00.000,78.194,7.850,1999.983808,75.644,7.837,1999.991384,336.884,21.371,1263.551353
09 Mar 2024 11:39:00.000,70.909,15.968,1497.954803,336.197,28.577,1047.175130,309.344,7.840,1999.983740
21 Mar 2024 04:20:00.000,104.419,7.812,1999.983972,105.676,24.785,1148.304382,284.967,12.849,1659.937682
30 Mar 2024 08:51:00.000,237.421,13.650,1613.694899,42.882,15.269,1530.110721,91.277,38.584,846.491961
24 Mar 2024 04:11:00.000,90.574,16.848,1452.160690,79.448,39.446,835.759737,40.784,19.932,1318.395997
23 Mar 2024 09:15:00.000,89.653,41.149,813.280059,40.724,18.103,1395.875667,251.088,13.539,1613.881395
12 Mar 2024 16:28:00.000,235.882,13.286,1634.252569,174.968,48.569,722.538656,359.227,44.155,772.593795
09 Mar 2024 14:59:00.000,83.297,39.826,831.703203,65.536,15.118,1535.605522,58.433,7.814,1999.999873
21 Mar 2024 05:58:00.000,125.872,52.356,692.666807,70.482,9.164,1901.859516,304.495,12.293,1694.214077
05 Mar 2024 13:29:00.000,54.276,74.542,581.713911,80.184,10.976,1776.510098,281.746,32.330,956.428153
02 Mar 2024 18:43:00.000,116.460,15.686,1505.114279,337.106,32.016,967.136354,358.444,22.985,1207.311758
25 Mar 2024 09:08:00.000,159.829,67.243,604.894937,320.580,20.103,1313.514822,244.075,14.367,1570.480936
18 Mar 2024 12:53:00.000,150.792,18.664,1368.616296,4.325,26.745,1095.267999,196.607,25.887,1111.479826
11 Mar 2024 09:49:00.000,165.997,39.966,828.575289,122.327,9.197,1891.007094,57.397,22.362,1227.732450
22 Mar 2024 07:32:00.000,278.738,13.545,1623.766673,224.564,7.704,1999.992330,180.701,7.683,1999.978350
12 Mar 2024 14:47:00.000,272.764,35.028,909.711956,54.773,15.172,1536.027189,326.424,17.126,1438.054190
07 Mar 2024 10:00:00.000,162.498,7.755,1999.998575,274.085,59.617,641.387136,248.460,22.030,1236.521340
12 Mar 2024 14:53:00.000,124.645,7.782,1999.976566,280.913,7.818,1999.990956,109.683,7.744,1999.983384
07 Mar 2024 18:25:00.000,207.610,16.345,1471.120678,309.597,21.853,1247.588082,88.641,21.372,1261.195034
27 Mar 2024 04:01:00.000,74.944,42.414,795.643980,2.174,38.708,846.572454,99.483,15.398,1515.683455
17 Mar 2024 12:58:00.000,129.565,8.210,1967.657759,283.290,20.169,1306.173753,176.800,20.906,1274.179323
06 Mar 2024 16:50:00.000,110.626,25.530,1127.499336,216.004,21.759,1244.283964,315.077,13.054,1650.145004
12 Mar 2024 13:13:00.000,88.428,7.857,1999.978426,275.990,7.819,1999.983133,196.200,16.771,1447.618717
22 Mar 2024 10:58:00.000,185.587,43.914,776.753235,284.157,32.108,963.852671,248.033,7.699,1999.990077
15 Mar 2024 14:43:00.000,164.559,11.647,1729.276502,231.076,11.471,1737.190897,269.070,60.545,634.735505
30 Mar 2024 00:32:00.000,105.293,7.779,1999.993210,137.579,7.903,1986.422829,168.220,7.623,1999.986848
09 Mar 2024 13:18:00.000,50.591,34.034,929.464345,217.152,11.664,1725.728718,339.902,21.134,1271.980299
24 Mar 2024 04:13:00.000,79.911,7.857,1999.979961,52.589,12.815,1665.922490,209.590,7.670,1999.991386
15 Mar 2024 13:03:00.000,110.390,15.836,1500.554036,53.721,7.845,1999.990416,275.463,12.731,1665.758844
29 Mar 2024 05:37:00.000,71.610,22.116,1239.312989,323.948,18.700,1369.650539,33.014,24.462,1159.710221
30 Mar 2024 02:06:00.000,228.059,13.408,1623.661304,206.530,33.733,929.864229,148.439,38.046,852.930662
02 Mar 2024 20:17:00.000,260.752,11.955,1714.013837,190.375,45.226,759.225395,328.174,18.128,1393.760851
03 Mar 2024 15:15:00.000,16.069,53.566,684.497102,84.661,20.777,1285.056683,60.906,15.784,1500.276492
13 Mar 2024 08:04:00.000,131.865,17.720,1410.621430,266.450,7.810,1999.988564,45.868,11.775,1726.756814
23 Mar 2024 05:55:00.000,69.544,15.922,1499.342536,256.144,35.622,896.598443,214.595,19.768,1318.377715
06 Mar 2024 16:52:00.000,111.020,9.297,1888.789278,260.925,18.169,1387.599807,305.535,27.305,1077.373479
17 Mar 2024 07:53:00.000,78.917,24.219,1170.216003,234.579,9.114,1898.567175,290.862,36.097,887.473657
15 Mar 2024 14:38:00.000,253.980,17.620,1416.927162,100.170,16.999,1439.514027,271.155,32.786,947.483139
11 Mar 2024 14:49:00.000,287.618,22.341,1232.610643,67.911,15.886,1498.296963,273.904,13.108,1640.387868
08 Mar 2024 10:00:00.000,111.284,12.004,1712.455375,66.356,7.829,1999.978585,9.809,25.022,1140.944080
18 Mar 2024 07:49:00.000,74.063,42.196,799.707355,101.635,8.326,1956.926107,223.198,29.416,1020.429164
30 Mar 2024 05:31:00.000,336.260,49.439,719.136934,55.458,8.163,1974.395526,328.180,17.512,1421.251284
30 Mar 2024 02:05:00.000,230.986,7.733,1999.992744,6.730,30.404,1002.697614,278.259,61.673,628.638012
17 Mar 2024 07:54:00.000,75.008,15.167,1537.897262,232.431,36.057,888.408994,219.094,13.421,1621.049788
06 Mar 2024 15:08:00.000,56.413,33.778,933.752959,311.697,45.817,752.914835,235.718,9.125,1892.521192
13 Mar 2024 14:43:00.000,273.207,21.068,1277.441622,212.382,17.765,1403.691111,78.445,21.426,1257.318043
03 Mar 2024 13:31:00.000,229.771,13.578,1618.137620,266.994,12.198,1697.058680,196.179,17.263,1424.275022
10 Mar 2024 11:32:00.000,275.618,61.347,633.406491,286.203,21.849,1246.961500,277.901,7.778,1999.989970
21 Mar 2024 06:01:00.000,77.257,14.403,1577.240246,67.843,15.228,1531.506019,188.997,7.663,1999.993511
17 Mar 2024 09:33:00.000,49.231,35.653,899.920753,2.503,52.819,687.831199,143.217,27.427,1069.006157
28 Mar 2024 09:00:00.000,172.400,20.738,1285.119617,87.734,7.815,1999.981875,55.238,7.838,1999.982087
18 Mar 2024 07:52:00.000,70.644,7.894,1999.982979,303.471,7.850,1999.992269,73.990,16.842,1450.096811
08 Mar 2024 11:39:00.000,120.381,61.392,632.789496,267.439,12.281,1693.710069,337.924,30.498,999.064563
11 Mar 2024 08:10:00.000,131.095,7.787,1999.998315,153.745,19.824,1318.012743,147.352,12.297,1684.348938
24 Mar 2024 05:53:00.000,69.194,9.281,1896.527317,290.152,7.838,1999.983517,41.122,13.815,1606.669016
26 Mar 2024 09:03:00.000,267.333,33.859,931.079257,54.636,7.868,1999.990228,58.242,60.152,637.275728
07 Mar 2024 10:02:00.000,136.726,10.143,1829.701858,133.580,8.445,1944.548683,25.730,20.617,1290.893204
12 Mar 2024 13:06:00.000,308.035,33.580,938.377283,59.598,7.841,1999.984290,200.720,7.680,1999.999779
08 Mar 2024 11:43:00.000,72.775,8.947,1921.098976,122.072,43.004,786.648044,30.151,18.423,1380.002685
20 Mar 2024 07:44:00.000,62.638,24.532,1161.211313,141.435,23.136,1197.612924,99.837,14.347,1572.359340
11 Mar 2024 14:55:00.000,116.045,15.717,1505.347636,293.649,12.753,1668.418519,309.065,21.783,1247.741886
04 Mar 2024 18:35:00.000,158.497,30.812,990.748566,31.701,33.306,939.414959,210.132,8.800,1915.140479
07 Mar 2024 13:20:00.000,273.421,21.821,1250.266570,324.076,18.442,1381.693668,273.812,7.784,2000.000007
10 Mar 2024 16:34:00.000,241.772,24.735,1151.376641,99.635,14.009,1593.500778,115.181,19.878,1313.713321
31 Mar 2024 05:33:00.000,94.240,7.830,1999.973271,235.008,22.079,1236.083980,56.725,7.833,1999.979119
28 Mar 2024 02:13:00.000,202.200,12.712,1662.197232,42.810,15.390,1525.208234,39.794,39.002,841.678568
25 Mar 2024 05:47:00.000,51.167,38.031,859.210591,64.070,15.808,1502.985177,156.936,7.641,1999.991340
04 Mar 2024 15:10:00.000,285.238,21.426,1264.836065,1.685,39.159,840.882428,342.800,25.986,1113.802857
04 Mar 2024 11:47:00.000,190.826,7.752,1999.978827,286.646,35.894,892.579316,234.797,41.113,809.587895
07 Mar 2024 16:42:00.000,284.411,22.156,1238.245598,55.098,8.484,1952.534266,268.791,13.179,1636.972649
16 Mar 2024 14:37:00.000,207.846,16.667,1457.380171,225.601,7.745,1999.982692,8.759,28.104,1056.605201
11 Mar 2024 14:48:00.000,288.631,13.813,1610.695097,250.407,21.987,1239.645985,227.132,35.749,892.058351
16 Mar 2024 09:33:00.000,282.005,34.507,919.784845,196.146,23.869,1172.149317,278.197,20.852,1280.128047
28 Mar 2024 02:15:00.000,174.359,25.081,1137.259097,312.439,12.629,1675.805870,105.346,41.277,807.401612
06 Mar 2024 11:47:00.000,90.193,17.275,1434.133099,199.984,12.798,1656.857818,31.756,17.543,1417.703422
26 Mar 2024 07:21:00.000,297.261,21.647,1256.793096,48.466,13.028,1653.491311,168.349,10.909,1768.216233
02 Mar 2024 18:44:00.000,115.633,7.771,1999.977756,155.516,18.833,1358.490495,44.732,16.711,1457.296653
27 Mar 2024 05:42:00.000,50.366,34.101,927.231251,323.300,19.071,1354.944874,63.071,7.816,1999.978561
31 Mar 2024 05:26:00.000,296.934,21.830,1249.223632,296.345,22.248,1232.386029,147.238,38.399,848.320600
10 Mar 2024 09:56:00.000,84.053,9.488,1881.234302,171.873,7.705,1999.991926,293.364,12.558,1676.552085
25 Mar 2024 07:23:00.000,290.910,13.573,1623.140665,55.671,7.828,1999.974908,27.661,20.699,1289.161023
17 Mar 2024 12:51:00.000,277.458,21.649,1256.692343,84.067,11.800,1722.957978,324.260,16.986,1444.564938
29 Mar 2024 02:08:00.000,220.529,7.719,1999.992284,11.584,26.436,1102.992842,246.760,24.759,1146.488040
28 Mar 2024 07:14:00.000,291.322,13.713,1615.028223,248.120,13.580,1616.023429,208.863,7.640,1999.991913
22 Mar 2024 07:31:00.000,275.192,7.852,1999.986912,335.061,22.850,1214.269171,8.817,26.699,1094.845596
12 Mar 2024 08:09:00.000,103.724,7.835,1999.984918,54.571,7.865,1999.990244,337.418,30.684,995.530930
19 Mar 2024 12:45:00.000,259.299,18.832,1364.957413,54.986,15.252,1531.072013,178.960,7.631,1999.997531
27 Mar 2024 05:43:00.000,63.343,22.286,1234.032136,34.792,35.895,893.394528,58.581,12.136,1703.721433
23 Mar 2024 05:50:00.000,251.973,36.388,884.274016,224.983,31.780,968.007469,156.495,14.055,1585.350879
06 Mar 2024 16:48:00.000,109.176,74.522,580.951926,76.953,11.594,1737.716537,66.840,7.790,1999.999802
29 Mar 2024 05:36:00.000,58.780,33.859,931.502948,140.722,40.028,824.083751,309.111,7.802,1999.983787
14 Mar 2024 11:17:00.000,280.511,7.881,1999.992630,114.426,25.467,1127.014981,194.994,19.697,1321.580513
02 Mar 2024 16:55:00.000,289.950,13.475,1628.958465,50.930,9.960,1845.974406,26.735,22.275,1231.159001
07 Mar 2024 13:27:00.000,69.710,8.883,1925.635184,68.679,42.142,798.565444,173.639,24.107,1163.624227
08 Mar 2024 13:22:00.000,61.742,22.900,1214.003715,159.637,14.463,1561.306264,196.852,25.468,1122.084344
29 Mar 2024 05:30:00.000,285.886,7.852,1999.988925,165.459,13.721,1604.856754,296.776,13.711,1611.151295
01 Mar 2024 17:01:00.000,334.376,46.163,752.593341,196.582,57.377,654.661382,315.091,12.931,1655.713484
09 Mar 2024 11:40:00.000,70.624,9.440,1886.103496,271.961,7.802,1999.996350,237.991,9.389,1877.363003
05 Mar 2024 15:09:00.000,332.009,46.273,751.883546,42.761,20.265,1307.495038,29.629,32.556,955.232886
30 Mar 2024 05:29:00.000,297.229,21.518,1260.556464,340.094,26.238,1109.522491,38.541,31.924,966.318065
28 Mar 2024 05:35:00.000,292.565,21.282,1269.043107,208.476,13.138,1638.848490,310.313,12.203,1699.257903
14 Mar 2024 08:04:00.000,85.179,7.870,1999.999826,324.120,18.515,1378.760371,302.342,49.850,712.840695
09 Mar 2024 11:38:00.000,71.575,25.712,1125.764053,100.232,17.501,1418.604984,326.042,17.074,1441.317844
06 Mar 2024 18:24:00.000,273.596,7.846,1999.998093,40.639,39.092,840.474504,37.706,31.117,984.654569
17 Mar 2024 11:11:00.000,307.117,34.068,928.947769,321.980,19.575,1333.822196,63.802,15.680,1506.637477
31 Mar 2024 07:12:00.000,137.313,13.343,1629.644339,258.884,21.809,1246.645315,270.746,21.075,1272.461010
09 Mar 2024 09:58:00.000,103.292,14.705,1559.548951,230.520,7.727,1999.991083,323.398,33.660,931.558902
15 Mar 2024 13:00:00.000,106.268,74.480,581.706986,113.567,25.516,1126.458570,192.736,8.990,1902.544077
03 Mar 2024 18:34:00.000,280.770,21.970,1243.798892,245.620,7.743,1999.995228,292.004,30.245,1004.226769
07 Mar 2024 15:05:00.000,62.808,34.817,914.022319,96.011,70.847,589.838641,102.262,41.021,810.525854
31 Mar 2024 07:10:00.000,156.420,32.014,965.672929,68.398,15.925,1496.792978,271.448,19.968,1314.303694
08 Mar 2024 16:46:00.000,129.981,8.103,1973.928641,147.558,12.161,1696.103682,189.349,7.686,1999.986195
04 Mar 2024 16:53:00.000,42.985,58.541,649.231077,301.330,7.853,1999.978057,292.956,7.800,1999.993857
26 Mar 2024 09:02:00.000,277.890,21.695,1254.345705,314.449,44.571,768.865851,265.395,18.919,1355.724982
29 Mar 2024 05:31:00.000,289.629,13.552,1623.154690,168.625,27.873,1060.097762,288.585,13.423,1625.384038
16 Mar 2024 13:00:00.000,121.401,15.485,1517.155203,196.030,19.266,1338.433293,105.254,7.716,1999.976677
31 Mar 2024 00:25:00.000,165.173,14.951,1538.074880,65.766,28.337,1050.696287,52.029,19.358,1339.711517
24 Mar 2024 10:47:00.000,274.232,7.863,1999.986631,49.895,11.237,1763.031061,97.716,70.146,591.895173
14 Mar 2024 13:07:00.000,102.478,7.830,1999.990325,311.959,35.633,897.774629,103.100,8.155,1968.145797
09 Mar 2024 09:52:00.000,197.641,7.754,1999.983545,280.859,21.265,1267.720745,241.315,63.249,620.455299
09 Mar 2024 13:21:00.000,74.082,8.342,1965.114089,47.276,23.127,1202.742269,8.840,26.537,1099.109876
20 Mar 2024 07:43:00.000,53.283,39.401,838.849931,57.956,42.673,792.087258,47.098,17.363,1426.032560
19 Mar 2024 07:40:00.000,254.486,7.816,1999.975663,18.319,23.462,1191.976560,81.082,7.795,1999.976397
30 Mar 2024 07:11:00.000,249.931,55.857,666.192244,54.089,57.084,656.988670,50.092,51.472,698.604362
18 Mar 2024 06:10:00.000,103.190,14.406,1574.579420,90.285,72.406,585.966511,135.608,41.112,807.980636
21 Mar 2024 09:19:00.000,336.388,49.772,717.079053,49.819,12.199,1702.198358,42.629,39.268,837.550964
31 Mar 2024 07:13:00.000,133.569,7.768,1999.983263,269.755,60.280,636.806062,274.059,60.675,633.057687
22 Mar 2024 07:34:00.000,296.221,33.038,948.047502,311.728,13.149,1646.841838,0.413,39.952,827.948002
13 Mar 2024 14:47:00.000,158.025,31.194,983.656959,334.589,22.794,1214.789763,90.165,33.363,936.590866
15 Mar 2024 09:40:00.000,63.939,25.181,1141.826136,303.958,7.858,1999.990669,94.678,7.774,1999.985377
23 Mar 2024 09:17:00.000,99.923,15.707,1508.040276,304.828,7.868,2000.000034,45.442,22.984,1206.877687
17 Mar 2024 11:16:00.000,87.851,14.859,1552.800483,66.249,28.734,1041.913676,316.594,21.005,1276.418394
09 Mar 2024 11:40:00.000,70.578,7.895,1999.977011,54.723,7.845,1999.990132,8.332,30.329,1003.299729
27 Mar 2024 02:21:00.000,103.118,14.045,1592.003655,82.849,7.807,1999.990514,309.334,7.817,1999.990259
14 Mar 2024 09:41:00.000,56.734,74.611,581.673204,270.242,7.788,1999.981765,209.287,8.493,1935.861231
31 Mar 2024 02:07:00.000,113.589,67.130,604.125143,303.175,13.661,1616.439395,321.803,23.805,1179.757194
27 Mar 2024 08:59:00.000,269.496,20.574,1295.205696,273.831,12.718,1667.776754,269.326,21.132,1267.415041
21 Mar 2024 07:35:00.000,272.136,13.579,1621.229558,312.052,18.060,1398.572903,74.689,7.798,1999.997498
05 Mar 2024 13:33:00.000,69.980,7.887,1999.974788,71.147,14.282,1581.733902,120.969,39.793,828.253008
13 Mar 2024 09:40:00.000,240.642,13.625,1616.399508,283.991,7.833,1999.984529,316.556,12.753,1667.878397
02 Mar 2024 16:56:00.000,296.005,21.264,1270.816747,76.000,7.827,1999.982901,239.214,36.129,885.331734
05 Mar 2024 16:55:00.000,102.803,7.806,1999.990275,272.317,12.607,1672.164397,107.753,11.666,1725.053036
30 Mar 2024 05:36:00.000,87.752,7.844,1999.984949,174.287,23.167,1196.748919,323.198,60.948,631.899538
16 Mar 2024 14:39:00.000,179.208,10.568,1798.241383,260.624,7.742,1999.980950,345.543,22.717,1216.016141
12 Mar 2024 14:48:00.000,246.879,55.004,672.796015,309.382,13.413,1630.129861,309.214,7.828,1999.998427
29 Mar 2024 02:11:00.000,192.701,29.828,1012.157498,305.696,7.862,1999.984497,48.481,13.002,1651.875413
06 Mar 2024 18:27:00.000,236.020,22.040,1238.422710,290.589,13.669,1615.513904,172.534,24.991,1138.340978
30 Mar 2024 02:07:00.000,222.936,21.404,1258.813969,29.754,22.005,1241.541029,131.781,7.689,1999.999987
22 Mar 2024 05:57:00.000,75.522,25.064,1143.765397,305.615,13.552,1621.927417,96.632,8.823,1920.521773
17 Mar 2024 07:55:00.000,72.584,7.891,1999.989892,56.896,13.177,1644.116861,247.829,22.004,1237.338156
20 Mar 2024 06:05:00.000,81.271,12.283,1697.918757,32.429,27.522,1072.576739,58.795,61.056,631.544951
04 Mar 2024 16:57:00.000,94.882,8.895,1919.706537,131.473,24.714,1149.547838,312.046,13.291,1636.083094
21 Mar 2024 07:36:00.000,277.128,21.639,1256.169078,333.546,29.938,1013.941760,77.436,10.760,1789.453514
15 Mar 2024 11:22:00.000,75.936,14.104,1594.451453,56.031,7.856,1999.983691,95.139,7.758,1999.991758
10 Mar 2024 13:09:00.000,282.739,7.886,1999.983148,311.249,12.560,1680.324930,235.508,63.200,619.270058
07 Mar 2024 18:28:00.000,172.607,7.712,1999.992308,92.871,73.160,583.352354,54.352,15.300,1525.039189
09 Mar 2024 14:57:00.000,325.607,57.109,659.014523,77.631,22.089,1235.099202,63.815,13.553,1620.136901
24 Mar 2024 04:12:00.000,82.962,10.779,1791.573893,254.813,13.587,1616.707716,170.182,11.129,1757.795026
30 Mar 2024 07:08:00.000,285.401,13.649,1617.848714,156.515,36.896,873.687016,68.338,7.979,1986.834169
09 Mar 2024 09:59:00.000,88.465,7.866,1999.988147,50.156,12.874,1661.514556,333.605,21.736,1249.352766
26 Mar 2024 02:21:00.000,156.542,13.507,1617.169536,72.179,24.022,1171.787817,327.518,18.592,1374.142594
29 Mar 2024 03:49:00.000,261.789,7.797,1999.999925,90.720,7.815,1999.983872,149.852,18.687,1363.363614
10 Mar 2024 11:37:00.000,69.660,7.897,1999.972011,57.243,15.728,1507.280620,313.533,13.114,1645.663613
26 Mar 2024 02:20:00.000,170.315,10.909,1773.235701,117.340,22.511,1220.066694,357.719,44.975,762.592130
19 Mar 2024 07:46:00.000,61.291,42.073,801.548314,233.113,8.964,1907.370310,279.669,13.037,1646.713779
16 Mar 2024 12:54:00.000,284.705,22.163,1238.901638,177.493,19.685,1323.322160,143.907,27.999,1055.673094
21 Mar 2024 07:43:00.000,70.701,7.892,1999.978195,9.425,27.938,1063.625046,165.222,14.279,1572.533818
25 Mar 2024 10:51:00.000,179.106,10.903,1776.795400,158.436,7.666,1999.978163,196.762,21.547,1251.346897
10 Mar 2024 16:35:00.000,217.357,28.128,1055.817117,47.292,19.397,1341.568074,204.426,10.719,1781.484061
09 Mar 2024 09:54:00.000,176.322,16.767,1452.689605,200.676,7.720,1999.978320,125.507,9.117,1896.492901
02 Mar 2024 18:35:00.000,289.078,7.872,1999.970957,79.607,9.341,1885.871178,98.331,11.602,1729.061451
18 Mar 2024 11:07:00.000,295.917,22.065,1243.013578,28.318,25.258,1137.541776,120.646,9.192,1889.736578
21 Mar 2024 09:22:00.000,78.371,22.922,1212.503620,292.506,7.822,1999.985651,213.799,34.568,912.536379
04 Mar 2024 16:48:00.000,290.075,7.885,1999.978987,179.787,7.707,1999.978473,289.297,7.813,1999.979004
08 Mar 2024 10:02:00.000,97.349,7.849,1999.979226,304.987,7.847,1999.990405,165.865,29.985,1006.720145
31 Mar 2024 08:47:00.000,246.608,7.798,1999.992077,333.048,30.239,1005.975669,223.348,9.653,1855.743858
01 Mar 2024 20:25:00.000,173.253,19.662,1324.453384,291.936,22.183,1235.468063,113.446,15.566,1508.012637
04 Mar 2024 13:33:00.000,80.304,41.276,811.734723,218.375,35.064,904.709462,190.247,48.019,727.703850
22 Mar 2024 09:16:00.000,331.304,53.982,681.492383,182.193,11.236,1749.170802,180.028,11.746,1718.920026
22 Mar 2024 07:36:00.000,18.154,49.300,721.289340,311.363,12.575,1680.603385,302.588,62.970,622.186823
03 Mar 2024 16:59:00.000,84.841,14.566,1566.566077,66.207,25.299,1133.874094,51.966,7.840,1999.999060
13 Mar 2024 11:26:00.000,62.460,22.509,1227.666958,9.609,27.775,1066.873913,340.649,27.266,1079.027353
02 Mar 2024 17:03:00.000,82.636,8.347,1961.753480,79.284,9.773,1858.174118,31.337,23.142,1202.416087
05 Mar 2024 15:13:00.000,71.963,13.990,1599.867174,237.549,21.001,1274.455444,218.436,13.361,1622.651331
11 Mar 2024 13:10:00.000,336.260,47.059,743.925297,39.692,38.432,851.370496,291.901,7.797,1999.982727
23 Mar 2024 09:16:00.000,96.817,25.199,1139.229025,18.771,23.378,1195.781781,273.337,7.756,1999.983494
20 Mar 2024 11:03:00.000,276.800,62.600,626.708682,244.639,24.193,1166.312747,161.389,40.793,813.635282
03 Mar 2024 18:36:00.000,246.012,54.577,675.009426,275.605,7.797,1999.983388,316.584,12.473,1684.584525
31 Mar 2024 05:25:00.000,292.555,13.652,1617.600628,286.901,21.763,1249.592896,61.252,24.536,1154.484973
07 Mar 2024 13:21:00.000,282.546,34.498,920.010737,48.313,41.416,808.479618,51.455,11.296,1756.250666
28 Mar 2024 07:18:00.000,72.677,71.582,589.607879,129.894,15.274,1521.556589,269.836,13.215,1637.233497
20 Mar 2024 07:46:00.000,69.694,7.894,1999.990240,176.582,7.714,1999.984063,282.228,7.797,1999.999677
02 Mar 2024 13:40:00.000,87.991,19.524,1336.909983,52.764,12.798,1665.497407,322.462,20.002,1316.108786
24 Mar 2024 09:14:00.000,109.822,15.905,1497.297213,80.867,7.913,1993.113328,159.842,39.397,831.808151
29 Mar 2024 03:53:00.000,298.060,56.616,660.894480,219.024,7.714,1999.983661,95.133,28.961,1033.452765
05 Mar 2024 15:07:00.000,290.893,21.319,1269.167077,172.246,7.881,1986.476085,47.608,11.492,1744.765235
08 Mar 2024 16:39:00.000,277.061,21.646,1255.941194,68.608,8.109,1976.303641,289.674,7.796,1999.976038
28 Mar 2024 03:58:00.000,61.926,42.127,799.590625,320.647,20.010,1317.791904,352.838,24.279,1166.188320
17 Mar 2024 07:51:00.000,121.102,60.697,636.337627,289.916,7.849,1999.983896,149.191,37.581,859.081559
12 Mar 2024 13:09:00.000,66.510,35.808,896.600869,248.561,15.557,1511.488927,132.103,8.638,1928.612734
25 Mar 2024 02:27:00.000,120.941,8.769,1924.754868,302.272,22.133,1236.625906,3.457,39.459,834.220540
17 Mar 2024 09:30:00.000,292.117,33.297,943.313534,83.341,7.824,1999.990845,292.909,12.572,1673.429422
25 Mar 2024 04:09:00.000,79.441,13.349,1634.423698,332.416,34.662,914.101560,87.117,7.786,1999.999996
29 Mar 2024 03:57:00.000,66.874,15.401,1524.570482,52.594,14.546,1568.739393,74.631,17.034,1438.555502
31 Mar 2024 05:31:00.000,86.000,23.901,1178.509467,121.462,34.827,910.223766,36.188,28.518,1046.350343
13 Mar 2024 11:27:00.000,68.784,14.320,1583.386987,57.723,24.176,1168.551421,342.121,21.195,1270.530538
17 Mar 2024 12:49:00.000,285.702,7.891,1999.982482,209.600,8.777,1920.949758,222.337,9.427,1869.692265
28 Mar 2024 08:59:00.000,191.849,26.849,1089.238861,71.086,7.812,1999.970471,4.755,22.829,1211.572745
12 Mar 2024 09:46:00.000,187.004,51.101,703.574359,73.452,7.835,1999.999148,8.201,30.751,993.006678
17 Mar 2024 07:47:00.000,234.828,13.621,1615.357378,225.146,7.734,1999.984011,229.264,21.842,1238.833842
14 Mar 2024 13:03:00.000,90.556,41.200,812.646370,307.191,13.551,1622.239985,109.258,8.902,1913.531692
28 Mar 2024 07:23:00.000,105.811,7.820,1999.991909,77.422,11.311,1754.521602,239.498,21.522,1252.443186
03 Mar 2024 18:40:00.000,127.770,14.746,1552.255416,297.805,7.828,2000.000072,111.597,15.301,1518.586117
26 Mar 2024 04:05:00.000,79.307,24.042,1174.219785,112.282,62.532,625.210994,264.767,61.147,630.673201
27 Mar 2024 04:04:00.000,70.811,9.395,1887.297561,71.062,24.415,1161.962948,274.556,13.159,1639.773162
24 Mar 2024 09:13:00.000,109.323,25.661,1124.933892,60.463,15.969,1495.429304,5.074,36.598,879.267839
13 Mar 2024 09:48:00.000,71.444,7.897,1999.980728,340.840,25.155,1140.866542,301.376,12.368,1689.906804
18 Mar 2024 09:32:00.000,70.051,14.171,1591.354277,183.362,7.652,1999.983064,54.243,11.413,1747.189570
18 Mar 2024 07:48:00.000,88.476,73.357,584.630890,49.842,12.282,1694.954500,30.368,33.109,942.189614
14 Mar 2024 09:39:00.000,252.872,36.275,887.350381,51.202,13.756,1612.273218,195.171,7.632,1999.993546
08 Mar 2024 11:36:00.000,232.035,21.994,1241.673992,57.490,7.841,1999.997649,313.840,13.122,1645.446229
15 Mar 2024 12:55:00.000,289.836,7.898,1999.978685,298.325,29.291,1025.878432,88.581,10.660,1791.675546
26 Mar 2024 10:46:00.000,200.725,10.329,1815.015801,103.362,14.904,1544.418229,24.335,20.441,1298.618144
23 Mar 2024 05:53:00.000,67.613,42.509,795.240472,110.027,13.409,1622.863028,27.855,21.246,1269.001954
02 Mar 2024 13:35:00.000,209.874,20.641,1289.727690,110.614,8.383,1950.530537,165.889,23.815,1171.286441
15 Mar 2024 09:34:00.000,260.298,13.628,1618.145207,102.810,14.875,1547.166047,9.947,24.883,1146.859196
15 Mar 2024 07:55:00.000,184.928,27.992,1059.311195,98.064,10.397,1812.049109,26.040,20.748,1287.466299
25 Mar 2024 04:07:00.000,98.548,31.845,970.475173,157.683,8.596,1933.544414,262.475,21.433,1257.000547
20 Mar 2024 05:57:00.000,221.172,7.750,1999.991007,94.179,30.607,996.243526,99.461,20.332,1299.757037
29 Mar 2024 02:14:00.000,101.696,27.845,1063.205864,47.543,41.253,810.771730,144.513,28.429,1045.112804
20 Mar 2024 12:41:00.000,261.613,12.062,1710.139591,70.871,14.357,1577.397180,307.903,7.831,2000.000066
21 Mar 2024 10:56:00.000,287.181,7.889,1999.981342,192.440,12.454,1677.783715,169.530,7.650,1999.986431
23 Mar 2024 07:37:00.000,75.801,7.881,1999.985179,42.002,18.725,1370.323837,284.943,13.287,1634.397824
17 Mar 2024 11:12:00.000,334.254,51.754,699.702811,136.388,8.492,1942.713566,277.234,20.630,1289.275564
